513	1	
525	1	
1550	1	
19	1	
20	1	
1563	1	
1054	1	
35	1	
1063	1	
1577	1	
556	1	
1071	1	
48	1	
1587	1	
569	1	
1088	1	
1607	1	
1099	1	
1104	1	
83	1	
598	1	
599	1	
101	1	
616	1	
621	1	
629	1	
126	1	
1159	1	
1167	1	
1168	1	
1169	1	
143	1	
1173	1	
1176	1	
152	1	
1691	1	
155	1	
1187	1	
169	1	
175	1	
1201	1	
180	1	
1724	1	
1213	1	
702	1	
703	1	
1726	1	
1221	1	
1228	1	
1742	1	
209	1	
1748	1	
1241	1	
736	1	
228	1	
1255	1	
235	1	
748	1	
761	1	
251	1	
765	1	
1791	1	
769	1	
1288	1	
1809	1	
1299	1	
1303	1	
1822	1	
286	1	
810	1	
1836	1	
1856	1	
1348	1	
1861	1	
1874	1	
342	1	
859	1	
349	1	
1888	1	
352	1	
1377	1	
1891	1	
868	1	
1890	1	
870	1	
879	1	
1394	1	
1914	1	
379	1	
890	1	
1407	1	
1925	1	
389	1	
1933	1	
1423	1	
1936	1	
408	1	
1949	1	
1439	1	
928	1	
417	1	
1952	1	
1445	1	
936	1	
1454	1	
1975	1	
1470	1	
1516	1	
506	1	
1534	1	
1547	2	
1048	2	
1052	2	
548	2	
1581	2	
1075	2	
1588	2	
55	2	
1593	2	
1597	2	
1603	2	
1094	2	
1608	2	
1622	2	
602	2	
605	2	
108	2	
1646	2	
114	2	
1659	2	
1663	2	
127	2	
642	2	
643	2	
151	2	
1693	2	
157	2	
669	2	
1186	2	
164	2	
679	2	
1193	2	
1196	2	
1716	2	
1206	2	
1210	2	
699	2	
189	2	
1738	2	
1740	2	
719	2	
1747	2	
212	2	
1237	2	
1242	2	
1244	2	
1760	2	
739	2	
742	2	
743	2	
1261	2	
751	2	
1265	2	
1272	2	
1275	2	
1788	2	
763	2	
1278	2	
1796	2	
1287	2	
264	2	
786	2	
275	2	
276	2	
1815	2	
1310	2	
1311	2	
803	2	
1326	2	
822	2	
1850	2	
316	2	
321	2	
1866	2	
340	2	
1877	2	
864	2	
353	2	
1896	2	
361	2	
1905	2	
882	2	
891	2	
894	2	
1919	2	
1926	2	
1415	2	
1417	2	
915	2	
1430	2	
1942	2	
921	2	
411	2	
1440	2	
941	2	
432	2	
1456	2	
1974	2	
951	2	
442	2	
444	2	
956	2	
1993	2	
466	2	
1016	2	
477	2	
487	2	
492	2	
1528	2	
1017	2	
509	2	
1	3	
518	3	
10	3	
1053	3	
1570	3	
36	3	
553	3	
46	3	
1073	3	
1585	3	
1076	3	
566	3	
1080	3	
1592	3	
574	3	
72	3	
1615	3	
1105	3	
1107	3	
84	3	
1624	3	
1632	3	
609	3	
1129	3	
1643	3	
1656	3	
641	3	
1158	3	
1670	3	
1161	3	
1680	3	
153	3	
1179	3	
156	3	
1182	3	
1188	3	
166	3	
167	3	
1705	3	
1195	3	
684	3	
693	3	
700	3	
1215	3	
197	3	
1226	3	
205	3	
208	3	
721	3	
1235	3	
214	3	
1238	3	
1240	3	
218	3	
219	3	
1252	3	
747	3	
1262	3	
752	3	
1264	3	
1789	3	
1794	3	
1285	3	
1805	3	
784	3	
274	3	
1305	3	
1818	3	
1820	3	
1309	3	
295	3	
304	3	
841	3	
330	3	
335	3	
1871	3	
1873	3	
849	3	
1374	3	
863	3	
1892	3	
1382	3	
874	3	
1390	3	
1391	3	
373	3	
1910	3	
1397	3	
401	3	
1940	3	
930	3	
428	3	
952	3	
1468	3	
957	3	
1985	3	
966	3	
1996	3	
978	3	
507	3	
1495	3	
984	3	
471	3	
472	3	
1001	3	
490	3	
1003	3	
495	3	
1521	3	
503	3	
1019	3	
1543	4	
523	4	
1548	4	
1039	4	
1551	4	
532	4	
1051	4	
28	4	
29	4	
543	4	
1059	4	
40	4	
42	4	
43	4	
1582	4	
561	4	
565	4	
1589	4	
56	4	
589	4	
590	4	
1617	4	
1619	4	
600	4	
603	4	
1629	4	
97	4	
1636	4	
1125	4	
1131	4	
625	4	
1653	4	
1672	4	
1163	4	
1166	4	
1683	4	
1171	4	
1704	4	
1707	4	
695	4	
1722	4	
713	4	
201	4	
717	4	
1745	4	
728	4	
730	4	
1756	4	
220	4	
732	4	
225	4	
226	4	
1765	4	
233	4	
240	4	
762	4	
777	4	
1813	4	
797	4	
288	4	
1314	4	
1839	4	
1841	4	
1843	4	
820	4	
1848	4	
1341	4	
1854	4	
323	4	
1347	4	
1863	4	
844	4	
855	4	
344	4	
1373	4	
1893	4	
358	4	
871	4	
367	4	
368	4	
369	4	
1399	4	
1912	4	
1918	4	
383	4	
1409	4	
1937	4	
1944	4	
922	4	
1946	4	
413	4	
419	4	
1955	4	
934	4	
939	4	
1981	4	
1982	4	
1471	4	
960	4	
967	4	
467	4	
1492	4	
1496	4	
480	4	
1509	4	
488	4	
1004	4	
504	4	
1026	5	
1036	5	
13	5	
539	5	
30	5	
1573	5	
549	5	
551	5	
1576	5	
1069	5	
1079	5	
57	5	
58	5	
577	5	
65	5	
66	5	
1604	5	
580	5	
1095	5	
71	5	
1613	5	
591	5	
1616	5	
87	5	
1119	5	
1122	5	
613	5	
1128	5	
1130	5	
1650	5	
1144	5	
1148	5	
648	5	
137	5	
144	5	
657	5	
1682	5	
1689	5	
678	5	
680	5	
1710	5	
187	5	
704	5	
707	5	
1224	5	
222	5	
1776	5	
1267	5	
1780	5	
1782	5	
250	5	
764	5	
1282	5	
1800	5	
270	5	
783	5	
273	5	
785	5	
787	5	
789	5	
1819	5	
284	5	
799	5	
1824	5	
298	5	
1323	5	
1327	5	
1847	5	
825	5	
1346	5	
842	5	
1359	5	
1362	5	
866	5	
1380	5	
359	5	
1385	5	
1386	5	
1401	5	
1405	5	
1412	5	
904	5	
1928	5	
1935	5	
403	5	
409	5	
1947	5	
1443	5	
1448	5	
1453	5	
1966	5	
1968	5	
1972	5	
1973	5	
1464	5	
1465	5	
955	5	
959	5	
1984	5	
450	5	
457	5	
1994	5	
460	5	
465	5	
983	5	
476	5	
996	5	
1515	5	
1005	5	
1520	5	
1529	5	
1018	5	
1532	5	
1536	6	
1540	6	
1029	6	
1030	6	
1033	6	
522	6	
526	6	
14	6	
1045	6	
1557	6	
23	6	
22	6	
533	6	
1055	6	
1057	6	
552	6	
554	6	
1594	6	
570	6	
572	6	
62	6	
575	6	
1089	6	
1602	6	
69	6	
582	6	
1097	6	
91	6	
92	6	
1642	6	
1645	6	
111	6	
118	6	
1143	6	
1145	6	
121	6	
124	6	
128	6	
131	6	
140	6	
1676	6	
146	6	
147	6	
1684	6	
1688	6	
664	6	
160	6	
1197	6	
174	6	
1711	6	
685	6	
1713	6	
690	6	
1720	6	
1746	6	
1755	6	
1246	6	
1761	6	
1769	6	
749	6	
237	6	
754	6	
758	6	
1784	6	
248	6	
253	6	
1280	6	
257	6	
774	6	
1806	6	
1807	6	
1812	6	
301	6	
1845	6	
1335	6	
824	6	
1340	6	
318	6	
319	6	
1868	6	
858	6	
860	6	
1886	6	
869	6	
1897	6	
1392	6	
883	6	
1398	6	
378	6	
899	6	
1424	6	
1427	6	
1433	6	
1441	6	
1958	6	
1457	6	
946	6	
1459	6	
439	6	
1475	6	
964	6	
1989	6	
475	6	
1503	6	
479	6	
1506	6	
998	6	
1511	6	
486	6	
499	6	
1013	6	
508	6	
5	7	
6	7	
1031	7	
18	7	
534	7	
537	7	
25	7	
1566	7	
1056	7	
1061	7	
1083	7	
581	7	
70	7	
588	7	
592	7	
80	7	
1108	7	
1111	7	
1626	7	
1627	7	
607	7	
1120	7	
1635	7	
99	7	
1640	7	
107	7	
116	7	
639	7	
646	7	
134	7	
651	7	
1679	7	
1170	7	
663	7	
1175	7	
1177	7	
1189	7	
1199	7	
1719	7	
1208	7	
186	7	
698	7	
1212	7	
191	7	
193	7	
198	7	
1741	7	
207	7	
1744	7	
1758	7	
1247	7	
1762	7	
1251	7	
1253	7	
232	7	
1256	7	
744	7	
1268	7	
1274	7	
1787	7	
1277	7	
1279	7	
770	7	
265	7	
269	7	
790	7	
289	7	
1826	7	
804	7	
1317	7	
805	7	
1320	7	
816	7	
310	7	
1849	7	
1356	7	
1875	7	
1880	7	
857	7	
1370	7	
856	7	
862	7	
1376	7	
1379	7	
362	7	
875	7	
1396	7	
888	7	
1400	7	
1404	7	
382	7	
384	7	
1413	7	
399	7	
1943	7	
1435	7	
1438	7	
1961	7	
1964	7	
1969	7	
438	7	
1977	7	
1980	7	
958	7	
447	7	
963	7	
478	7	
1502	7	
994	7	
496	7	
1526	7	
1027	8	
1558	8	
535	8	
542	8	
33	8	
1571	8	
1572	8	
38	8	
1574	8	
1066	8	
1580	8	
1068	8	
1583	8	
1074	8	
1084	8	
1085	8	
1086	8	
67	8	
579	8	
68	8	
583	8	
1614	8	
82	8	
1118	8	
611	8	
615	8	
104	8	
106	8	
620	8	
622	8	
117	8	
1654	8	
630	8	
1657	8	
634	8	
1155	8	
141	8	
656	8	
150	8	
667	8	
1695	8	
165	8	
1703	8	
1192	8	
176	8	
1718	8	
203	8	
1749	8	
1751	8	
733	8	
1759	8	
1260	8	
755	8	
1270	8	
246	8	
1786	8	
766	8	
771	8	
773	8	
262	8	
1286	8	
779	8	
271	8	
791	8	
1315	8	
1828	8	
806	8	
296	8	
1840	8	
305	8	
308	8	
1334	8	
826	8	
1853	8	
835	8	
847	8	
848	8	
851	8	
1883	8	
350	8	
1887	8	
1381	8	
872	8	
1900	8	
1913	8	
381	8	
392	8	
905	8	
1930	8	
909	8	
398	8	
410	8	
926	8	
1953	8	
931	8	
1967	8	
433	8	
1970	8	
441	8	
452	8	
453	8	
1476	8	
1484	8	
973	8	
1489	8	
473	8	
483	8	
1008	8	
1011	8	
1020	8	
510	8	
1024	9	
11	9	
1552	9	
34	9	
1535	9	
557	9	
558	9	
1595	9	
1596	9	
1610	9	
595	9	
1620	9	
610	9	
1126	9	
103	9	
1133	9	
112	9	
1648	9	
631	9	
