19	5	
20	5	
35	5	
48	5	
83	5	
101	5	
126	5	
143	5	
152	5	
155	5	
169	5	
175	5	
180	5	
209	5	
228	5	
235	5	
251	5	
286	5	
342	5	
349	5	
352	5	
379	5	
389	5	
408	5	
417	5	
506	5	
513	5	
525	5	
556	5	
569	5	
598	5	
599	5	
616	5	
621	5	
629	5	
702	5	
703	5	
736	5	
748	5	
761	5	
765	5	
769	5	
810	5	
859	5	
868	5	
870	5	
879	5	
890	5	
928	5	
936	5	
1054	5	
1063	5	
1071	5	
1088	5	
1099	5	
1104	5	
1159	5	
1167	5	
1168	5	
1169	5	
1173	5	
1176	5	
1187	5	
1201	5	
1213	5	
1221	5	
1228	5	
1241	5	
1255	5	
1288	5	
1299	5	
1303	5	
1348	5	
1377	5	
1394	5	
1407	5	
1423	5	
1439	5	
1445	5	
1454	5	
1470	5	
1516	5	
1534	5	
1550	5	
1563	5	
1577	5	
1587	5	
1607	5	
1691	5	
1724	5	
1726	5	
1742	5	
1748	5	
1791	5	
1809	5	
1822	5	
1836	5	
1856	5	
1861	5	
1874	5	
1888	5	
1890	5	
1891	5	
1914	5	
1925	5	
1933	5	
1936	5	
1949	5	
1952	5	
1975	5	
55	3	
108	3	
114	3	
127	3	
151	3	
157	3	
164	3	
189	3	
212	3	
264	3	
275	3	
276	3	
316	3	
321	3	
340	3	
353	3	
361	3	
411	3	
432	3	
442	3	
444	3	
466	3	
477	3	
487	3	
492	3	
509	3	
548	3	
602	3	
605	3	
642	3	
643	3	
669	3	
679	3	
699	3	
719	3	
739	3	
742	3	
743	3	
751	3	
763	3	
786	3	
803	3	
822	3	
864	3	
882	3	
891	3	
894	3	
915	3	
921	3	
941	3	
951	3	
956	3	
1016	3	
1017	3	
1048	3	
1052	3	
1075	3	
1094	3	
1186	3	
1193	3	
1196	3	
1206	3	
1210	3	
1237	3	
1242	3	
1244	3	
1261	3	
1265	3	
1272	3	
1275	3	
1278	3	
1287	3	
1310	3	
1311	3	
1326	3	
1415	3	
1417	3	
1430	3	
1440	3	
1456	3	
1528	3	
1547	3	
1581	3	
1588	3	
1593	3	
1597	3	
1603	3	
1608	3	
1622	3	
1646	3	
1659	3	
1663	3	
1693	3	
1716	3	
1738	3	
1740	3	
1747	3	
1760	3	
1788	3	
1796	3	
1815	3	
1850	3	
1866	3	
1877	3	
1896	3	
1905	3	
1919	3	
1926	3	
1942	3	
1974	3	
1993	3	
1	3	
10	3	
36	3	
46	3	
72	3	
84	3	
153	3	
156	3	
166	3	
167	3	
197	3	
205	3	
208	3	
214	3	
218	3	
219	3	
274	3	
295	3	
304	3	
330	3	
335	3	
373	3	
401	3	
428	3	
471	3	
472	3	
490	3	
495	3	
503	3	
507	3	
518	3	
553	3	
566	3	
574	3	
609	3	
641	3	
684	3	
693	3	
700	3	
721	3	
747	3	
752	3	
784	3	
841	3	
849	3	
863	3	
874	3	
930	3	
952	3	
957	3	
966	3	
978	3	
984	3	
1001	3	
1003	3	
1019	3	
1053	3	
1073	3	
1076	3	
1080	3	
1105	3	
1107	3	
1129	3	
1158	3	
1161	3	
1179	3	
1182	3	
1188	3	
1195	3	
1215	3	
1226	3	
1235	3	
1238	3	
1240	3	
1252	3	
1262	3	
1264	3	
1285	3	
1305	3	
1309	3	
1374	3	
1382	3	
1390	3	
1391	3	
1397	3	
1468	3	
1495	3	
1521	3	
1570	3	
1585	3	
1592	3	
1615	3	
1624	3	
1632	3	
1643	3	
1656	3	
1670	3	
1680	3	
1705	3	
1789	3	
1794	3	
1805	3	
1818	3	
1820	3	
1871	3	
1873	3	
1892	3	
1910	3	
1940	3	
1985	3	
1996	3	
28	5	
29	5	
40	5	
42	5	
43	5	
56	5	
97	5	
201	5	
220	5	
225	5	
226	5	
233	5	
240	5	
288	5	
323	5	
344	5	
358	5	
367	5	
368	5	
369	5	
383	5	
413	5	
419	5	
467	5	
480	5	
488	5	
504	5	
523	5	
532	5	
543	5	
561	5	
565	5	
589	5	
590	5	
600	5	
603	5	
625	5	
695	5	
713	5	
717	5	
728	5	
730	5	
732	5	
762	5	
777	5	
797	5	
820	5	
844	5	
855	5	
871	5	
922	5	
934	5	
939	5	
960	5	
967	5	
1004	5	
1039	5	
1051	5	
1059	5	
1125	5	
1131	5	
1163	5	
1166	5	
1171	5	
1314	5	
1341	5	
1347	5	
1373	5	
1399	5	
1409	5	
1471	5	
1492	5	
1496	5	
1509	5	
1543	5	
1548	5	
1551	5	
1582	5	
1589	5	
1617	5	
1619	5	
1629	5	
1636	5	
1653	5	
1672	5	
1683	5	
1704	5	
1707	5	
1722	5	
1745	5	
1756	5	
1765	5	
1813	5	
1839	5	
1841	5	
1843	5	
1848	5	
1854	5	
1863	5	
1893	5	
1912	5	
1918	5	
1937	5	
1944	5	
1946	5	
1955	5	
1981	5	
1982	5	
13	15	
30	15	
57	15	
58	15	
65	15	
66	15	
71	15	
87	15	
137	15	
144	15	
187	15	
222	15	
250	15	
270	15	
273	15	
284	15	
298	15	
359	15	
403	15	
409	15	
450	15	
457	15	
460	15	
465	15	
476	15	
539	15	
549	15	
551	15	
577	15	
580	15	
591	15	
613	15	
648	15	
657	15	
678	15	
680	15	
704	15	
707	15	
764	15	
783	15	
785	15	
787	15	
789	15	
799	15	
825	15	
842	15	
866	15	
904	15	
955	15	
959	15	
983	15	
996	15	
1005	15	
1018	15	
1026	15	
1036	15	
1069	15	
1079	15	
1095	15	
1119	15	
1122	15	
1128	15	
1130	15	
1144	15	
1148	15	
1224	15	
1267	15	
1282	15	
1323	15	
1327	15	
1346	15	
1359	15	
1362	15	
1380	15	
1385	15	
1386	15	
1401	15	
1405	15	
1412	15	
1443	15	
1448	15	
1453	15	
1464	15	
1465	15	
1515	15	
1520	15	
1529	15	
1532	15	
1573	15	
1576	15	
1604	15	
1613	15	
1616	15	
1650	15	
1682	15	
1689	15	
1710	15	
1776	15	
1780	15	
1782	15	
1800	15	
1819	15	
1824	15	
1847	15	
1928	15	
1935	15	
1947	15	
1966	15	
1968	15	
1972	15	
1973	15	
1984	15	
1994	15	
14	8	
22	8	
23	8	
62	8	
69	8	
91	8	
92	8	
111	8	
118	8	
121	8	
124	8	
128	8	
131	8	
140	8	
146	8	
147	8	
160	8	
174	8	
237	8	
248	8	
253	8	
257	8	
301	8	
318	8	
319	8	
378	8	
439	8	
475	8	
479	8	
486	8	
499	8	
508	8	
522	8	
526	8	
533	8	
552	8	
554	8	
570	8	
572	8	
575	8	
582	8	
664	8	
685	8	
690	8	
749	8	
754	8	
758	8	
774	8	
824	8	
858	8	
860	8	
869	8	
883	8	
899	8	
946	8	
964	8	
998	8	
1013	8	
1029	8	
1030	8	
1033	8	
1045	8	
1055	8	
1057	8	
1089	8	
1097	8	
1143	8	
1145	8	
1197	8	
1246	8	
1280	8	
1335	8	
1340	8	
1392	8	
1398	8	
1424	8	
1427	8	
1433	8	
1441	8	
1457	8	
1459	8	
1475	8	
1503	8	
1506	8	
1511	8	
1536	8	
1540	8	
1557	8	
1594	8	
1602	8	
1642	8	
1645	8	
1676	8	
1684	8	
1688	8	
1711	8	
1713	8	
1720	8	
1746	8	
1755	8	
1761	8	
1769	8	
1784	8	
1806	8	
1807	8	
1812	8	
1845	8	
1868	8	
1886	8	
1897	8	
1958	8	
1989	8	
5	3	
6	3	
18	3	
25	3	
70	3	
80	3	
99	3	
107	3	
116	3	
134	3	
186	3	
191	3	
193	3	
198	3	
207	3	
232	3	
265	3	
269	3	
289	3	
310	3	
362	3	
382	3	
384	3	
399	3	
438	3	
447	3	
478	3	
496	3	
534	3	
537	3	
581	3	
