degree distribution (probability density function of the degree in logarithmic bins) 
2	1.38301
3	0.350729
4	0.18501
5	0.0793936
6	0.0512383
7	0.0241309
8	0.0300252
9	0.0208529
10	0.0120262

degree distribution (degree-occurrences) 
2	0.483
3	0.169
4	0.123
5	0.062
6	0.047
7	0.026
8	0.038
9	0.031
10	0.021


--------------------------------------
community distribution (size-occurrences)
91	0.0909091
92	0.0909091
96	0.0909091
97	0.0909091
100	0.0909091
101	0.181818
102	0.181818
109	0.181818


--------------------------------------
mixing parameter
0	0.675
0.10625	0.048
0.131786	0.05
0.166667	0.026
0.2	0.025
0.25	0.047
0.333333	0.051
0.5	0.078

--------------------------------------
