1	673
1	847
2	612
2	909
3	240
3	993
4	100
4	572
5	944
5	966
6	64
6	717
7	504
7	953
8	234
8	834
9	672
9	684
10	714
10	771
11	326
11	979
12	293
12	987
13	642
13	693
14	678
14	812
15	323
15	502
16	443
16	911
17	834
17	937
18	380
18	762
19	325
19	412
20	277
20	832
21	782
21	916
22	337
22	808
23	863
23	964
24	310
24	665
25	735
25	998
26	196
26	487
27	348
27	973
28	375
28	779
29	578
29	907
30	621
30	950
31	524
31	668
32	186
32	681
33	229
33	914
34	570
34	838
35	297
35	896
36	944
36	965
37	716
37	760
38	610
38	972
39	627
39	961
40	611
40	961
41	879
41	887
42	818
42	858
43	346
43	413
44	800
44	885
45	604
45	946
46	196
46	519
47	960
47	979
48	867
48	974
49	535
49	909
50	482
50	875
51	856
51	882
52	900
52	976
53	311
53	884
54	517
54	689
55	633
55	785
56	659
56	690
57	123
57	504
58	122
58	964
59	657
59	933
60	152
60	191
61	827
61	844
62	350
62	900
63	627
63	997
64	6
64	218
65	134
65	712
66	660
66	831
67	262
67	650
68	173
68	533
69	708
69	930
70	286
70	700
71	508
71	704
72	201
72	595
73	850
73	995
74	147
74	684
75	626
75	755
76	527
76	913
77	636
77	954
78	333
78	656
79	938
79	985
80	945
80	968
81	105
81	573
82	897
82	975
83	246
83	655
84	168
84	565
85	561
85	821
86	190
86	858
87	316
87	319
88	891
88	992
89	201
89	981
90	833
90	990
91	249
91	957
92	934
92	991
93	200
93	963
94	223
94	912
95	649
95	906
96	660
96	735
97	760
97	835
98	204
98	873
99	784
99	860
100	4
100	628
101	177
101	919
102	377
102	589
103	905
103	963
104	796
104	912
105	81
105	831
106	136
106	891
107	335
107	448
108	124
108	763
109	869
109	996
110	864
110	974
111	508
111	861
112	130
112	810
113	454
113	970
114	692
114	870
115	156
115	942
116	897
116	994
117	714
117	886
118	257
118	279
119	838
119	924
120	266
120	411
121	211
121	752
122	58
122	720
123	57
123	318
124	108
124	372
125	591
125	733
126	578
126	886
127	950
127	956
128	464
128	902
129	606
129	778
130	112
130	905
131	689
131	745
132	925
132	995
133	259
133	401
134	65
134	808
135	185
135	928
136	106
136	738
137	753
137	873
138	559
138	876
139	160
139	198
140	574
140	633
141	182
141	958
142	571
142	718
143	893
143	957
144	707
144	941
145	403
145	976
146	894
146	899
147	74
147	634
148	227
148	452
149	828
149	869
150	711
150	854
151	268
151	790
152	60
152	172
153	572
153	980
154	189
154	950
155	250
155	671
156	115
156	805
157	685
157	881
158	573
158	623
159	178
159	363
160	139
160	543
161	738
161	879
162	180
162	653
163	789
163	939
164	165
164	974
165	164
165	707
166	670
166	987
167	909
167	914
168	84
168	862
169	702
169	869
170	545
170	896
171	449
171	887
172	152
172	261
173	68
173	549
174	385
174	908
175	417
175	913
176	539
176	941
177	101
177	879
178	159
178	543
179	336
179	902
180	162
180	284
181	864
181	949
182	141
182	956
183	223
183	859
184	354
184	989
185	135
185	870
186	32
186	245
187	495
187	840
188	836
188	935
189	154
189	298
190	86
190	374
191	60
191	729
192	401
192	563
193	582
193	856
194	353
194	890
195	479
195	945
196	26
196	46
197	312
197	879
198	139
198	551
199	367
199	874
200	93
200	890
201	72
201	89
202	625
202	863
203	967
203	999
204	98
204	981
205	505
205	822
206	875
206	988
207	473
207	894
208	414
208	466
209	501
209	696
210	570
210	745
211	121
