1	526
1	955
2	509
2	979
3	645
3	996
4	9
4	637
5	787
5	958
6	734
6	869
7	666
7	948
8	234
8	445
9	4
9	916
10	825
10	963
11	166
11	998
12	944
12	946
13	461
13	616
14	15
14	935
15	14
15	855
16	736
16	740
17	65
17	845
18	31
18	210
19	947
19	987
20	769
20	804
21	479
21	870
22	456
22	665
23	563
23	960
24	89
24	774
25	786
25	944
26	738
26	945
27	128
27	686
28	919
28	972
29	711
29	868
30	173
30	683
31	18
31	908
32	211
32	741
33	38
33	460
34	380
34	911
35	681
35	760
36	452
36	662
37	543
37	767
38	33
38	880
39	492
39	994
40	611
40	671
41	658
41	807
42	68
42	830
43	129
43	643
44	706
44	811
45	828
45	984
46	783
46	942
47	376
47	529
48	278
48	510
49	461
49	859
50	323
50	973
51	492
51	841
52	116
52	402
53	781
53	818
54	612
54	989
55	163
55	877
56	888
56	956
57	448
57	910
58	250
58	886
59	375
59	934
60	409
60	955
61	618
61	882
62	581
62	937
63	109
63	813
64	879
64	918
65	17
65	199
66	654
66	980
67	733
67	776
68	42
68	958
69	687
69	975
70	120
70	812
71	522
71	921
72	833
72	843
73	967
73	982
74	516
74	980
75	636
75	990
76	855
76	922
77	117
77	748
78	509
78	862
79	975
79	990
80	741
80	984
81	158
81	439
82	363
82	759
83	494
83	884
84	397
84	609
85	103
85	668
86	142
86	982
87	415
87	862
88	739
88	802
89	24
89	936
90	776
90	890
91	858
91	943
92	736
92	986
93	819
93	910
94	524
94	978
95	271
95	476
96	313
96	923
97	450
97	845
98	619
98	703
99	638
99	811
100	639
100	909
101	396
101	908
102	151
102	853
103	85
103	187
104	654
104	827
105	209
105	959
106	560
106	902
107	952
107	971
108	920
108	989
109	63
109	568
110	146
110	942
111	893
111	998
112	328
112	883
113	719
113	843
114	859
114	990
115	215
115	616
116	52
116	209
117	77
117	816
118	308
118	912
119	534
119	697
120	70
120	689
121	916
121	976
122	266
122	843
123	710
123	996
124	898
124	992
125	489
125	954
126	357
126	367
127	430
127	464
128	27
128	970
129	43
129	901
130	611
130	731
131	568
131	957
132	310
132	979
133	815
133	991
134	715
134	905
135	222
135	913
136	681
136	997
137	374
137	941
138	578
138	970
139	736
139	989
140	643
140	926
141	783
141	948
142	86
142	945
143	534
143	781
144	724
144	933
145	885
145	998
146	110
146	602
147	533
147	649
148	591
148	835
149	873
149	984
150	416
150	908
151	102
151	504
152	780
152	807
153	721
153	999
154	698
154	837
155	463
155	753
156	237
156	556
157	329
157	551
158	81
158	984
159	690
159	898
160	379
160	745
161	899
161	998
162	428
162	988
163	55
163	968
164	233
164	973
165	624
165	663
166	11
166	201
167	283
167	864
168	867
168	996
169	465
169	975
170	811
170	965
171	508
171	625
172	226
172	718
173	30
173	815
174	346
174	900
175	786
175	856
176	327
176	999
177	523
177	596
178	630
178	857
179	908
179	989
180	459
180	718
181	448
181	788
182	514
182	848
183	583
183	821
184	377
184	840
185	339
185	792
186	818
186	981
187	103
187	417
188	854
188	995
189	726
189	906
190	791
190	846
191	290
191	946
192	744
192	841
193	431
193	683
194	561
194	983
195	660
195	959
196	211
196	424
197	779
197	892
198	694
198	921
199	65
199	932
200	532
200	898
201	166
201	962
202	485
202	943
203	805
203	926
204	313
204	467
205	739
205	740
206	782
206	874
207	618
207	948
208	342
208	799
209	105
209	116
210	18
210	883
