1	114
1	174
1	772
1	1114
1	1659
1	1701
1	1971
2	717
2	926
2	974
2	1365
2	1417
2	1448
2	1842
3	186
3	247
3	774
3	1271
3	1314
3	1687
3	1939
4	212
4	786
4	875
4	914
4	1255
4	1320
4	1876
5	98
5	374
5	588
5	786
5	1308
5	1590
5	1867
6	123
6	215
6	517
6	537
6	896
6	1030
6	1399
7	378
7	877
7	961
7	1430
7	1448
7	1792
7	1862
8	204
8	370
8	521
8	681
8	1627
8	1672
8	1948
9	550
9	579
9	817
9	912
9	971
9	1840
9	1971
10	221
10	393
10	448
10	666
10	905
10	1421
10	1958
11	612
11	961
11	1033
11	1492
11	1595
11	1726
11	1944
12	183
12	368
12	419
12	682
12	1096
12	1823
12	1889
13	30
13	310
13	814
13	1041
13	1262
13	1416
13	1824
14	63
14	729
14	1266
14	1290
14	1898
14	1926
14	1994
15	344
15	569
15	612
15	1006
15	1760
15	1791
15	1982
16	651
16	836
16	1666
16	1673
16	1685
16	1800
16	1975
17	655
17	771
17	1058
17	1289
17	1406
17	1426
17	1648
18	934
18	1165
18	1248
18	1319
18	1544
18	1785
18	1933
19	61
19	219
19	453
19	476
19	808
19	930
19	992
20	37
20	132
20	332
20	406
20	464
20	1733
20	1990
21	561
21	628
21	732
21	959
21	1476
21	1551
21	1926
22	192
22	663
22	843
22	1333
22	1696
22	1880
22	1896
23	68
23	317
23	766
23	792
23	811
23	870
23	919
24	135
24	1328
24	1449
24	1545
24	1597
24	1750
24	1852
25	60
25	1183
25	1331
25	1480
25	1531
25	1828
25	1929
26	533
26	625
26	893
26	1005
26	1081
26	1468
26	1553
27	122
27	520
27	1121
27	1241
27	1484
27	1522
27	1949
28	937
28	942
28	1399
28	1864
28	1900
28	1934
28	1950
29	182
29	827
29	852
29	1067
29	1411
29	1527
29	1617
30	13
30	595
30	1393
30	1582
30	1779
30	1844
30	1952
31	621
31	662
31	1134
31	1231
31	1390
31	1536
31	1572
32	213
32	248
32	406
32	935
32	1249
32	1820
32	1889
33	119
33	549
33	667
33	890
33	1396
33	1915
33	1968
34	1090
34	1113
34	1222
34	1321
34	1324
34	1727
34	1951
35	739
35	852
35	956
35	969
35	1560
35	1561
35	1898
36	186
36	1005
36	1007
36	1062
36	1451
36	1669
36	1806
37	20
37	106
37	882
37	915
37	1312
37	1497
37	1782
38	559
38	656
38	847
38	1146
38	1692
38	1765
38	1813
39	366
39	397
39	884
39	1159
39	1173
39	1457
39	1489
40	281
40	337
40	514
40	574
40	778
40	1926
40	1964
41	116
41	335
41	840
41	924
41	1019
41	1292
41	1969
42	777
42	1059
42	1120
42	1447
42	1512
42	1881
42	1931
43	173
43	248
43	987
43	1211
43	1514
43	1555
43	1558
44	446
44	861
44	1004
44	1371
44	1419
44	1646
44	1816
45	246
45	368
45	578
45	819
45	936
45	1011
45	1217
46	1090
46	1195
46	1297
46	1404
46	1618
46	1660
46	1783
47	222
47	325
47	850
47	1148
47	1405
47	1513
47	1721
48	124
48	605
48	662
48	784
48	1229
48	1317
48	1361
49	533
49	1228
49	1392
49	1565
49	1807
49	1951
49	1999
50	389
50	516
50	710
50	902
50	1038
50	1606
50	1939
51	259
51	397
51	838
51	967
51	1222
51	1272
51	1931
52	117
52	700
52	1058
52	1087
52	1489
52	1888
52	1963
53	153
53	425
53	615
53	869
53	980
53	1355
53	1905
54	515
54	553
54	1067
54	1117
54	1586
54	1796
54	1926
55	747
55	1150
55	1407
55	1455
55	1708
55	1774
55	1984
56	79
56	91
56	619
56	654
56	1026
56	1030
56	1328
57	310
57	564
57	1022
57	1202
57	1315
57	1361
57	1916
58	251
58	518
58	1026
58	1253
58	1742
58	1915
58	1933
59	160
59	346
59	557
59	756
59	1187
59	1424
59	1688
60	25
60	144
60	258
60	878
60	1465
60	1490
60	1512
61	19
61	399
61	421
61	1052
61	1486
61	1725
61	1769
62	237
62	705
62	1031
62	1176
62	1612
62	1758
62	1957
63	14
63	161
63	216
63	1325
63	1616
63	1757
63	1823
64	239
64	295
64	310
64	639
64	911
64	1157
64	1689
65	668
65	751
65	1079
65	1184
65	1331
65	1636
65	1707
66	478
66	1057
66	1584
66	1609
66	1726
66	1836
66	1919
67	191
67	538
67	614
67	621
67	1079
67	1282
67	1306
68	23
68	262
68	632
68	648
68	1076
68	1574
68	1854
69	651
69	661
69	881
69	1533
69	1662
69	1767
69	1887
70	390
70	592
70	1034
70	1093
70	1275
70	1323
70	1801
71	311
71	707
71	881
71	1226
71	1427
71	1774
71	1841
72	465
72	913
72	1064
72	1131
72	1382
72	1434
72	1952
73	1018
73	1099
73	1127
73	1349
73	1384
73	1503
73	1891
74	927
74	1271
74	1280
74	1318
74	1326
74	1506
74	1839
75	317
75	1518
75	1647
75	1691
75	1741
75	1798
75	1853
76	632
76	1071
76	1286
76	1376
76	1693
76	1850
76	1940
77	406
77	407
77	853
77	886
77	1119
77	1269
77	1668
78	368
78	482
78	1359
78	1419
78	1536
78	1848
78	1892
79	56
79	1164
79	1613
79	1760
79	1786
79	1903
79	1943
80	182
80	669
80	837
80	1292
80	1419
80	1508
80	1534
81	183
81	219
81	950
81	1406
81	1512
81	1611
81	1974
82	271
82	333
82	390
82	710
82	836
82	1074
82	1590
83	159
83	544
83	606
83	727
83	1079
83	1732
83	1991
84	901
84	1139
84	1324
84	1421
84	1641
84	1739
84	1853
85	200
85	285
85	722
85	865
85	1105
85	1501
85	1675
86	432
86	808
86	815
86	1097
86	1428
86	1457
86	1768
87	673
87	1467
87	1593
87	1658
87	1680
87	1815
87	1932
88	493
88	982
88	1207
88	1211
88	1610
88	1777
88	1880
89	1072
89	1324
89	1330
89	1349
89	1549
89	1572
89	1818
90	613
90	898
90	913
90	1714
90	1718
90	1912
90	1948
91	56
91	114
91	537
91	619
91	679
91	1141
91	1908
92	620
92	1059
92	1063
92	1135
92	1156
92	1460
92	1800
93	446
93	665
93	1251
93	1270
93	1717
93	1844
93	1993
94	348
94	411
94	978
94	1440
94	1589
94	1811
94	1907
95	149
95	1308
95	1546
95	1630
95	1777
95	1786
95	1887
96	879
96	1177
96	1402
96	1516
96	1754
96	1773
96	1955
97	313
97	549
97	950
97	1052
97	1677
97	1833
97	1877
98	5
98	407
98	412
98	1279
98	1557
98	1590
98	1803
99	1071
99	1173
99	1283
99	1354
99	1636
99	1639
99	1958
100	144
100	147
100	700
100	1116
100	1210
100	1214
100	1910
101	179
101	443
101	570
101	1186
101	1777
101	1780
101	1935
102	670
102	753
102	880
102	1278
102	1362
102	1476
102	1846
103	184
103	533
103	817
103	1066
103	1249
103	1256
103	1688
104	222
104	238
104	504
104	1151
104	1370
104	1452
104	1459
105	344
105	686
105	802
105	1296
105	1376
105	1924
105	1951
106	37
106	187
106	436
106	942
106	958
106	1666
106	1832
107	434
107	894
107	1063
107	1216
107	1624
107	1785
107	1933
108	242
108	257
108	816
108	1027
108	1306
108	1550
108	1611
109	933
109	955
109	1234
109	1299
109	1321
109	1706
109	1957
110	294
110	769
110	1371
110	1532
110	1908
110	1989
110	2000
111	212
111	433
111	1155
111	1310
111	1795
111	1853
111	1882
112	713
112	864
112	1128
112	1263
112	1347
112	1500
112	1884
113	347
113	464
113	588
113	725
113	1048
113	1129
113	1852
114	1
114	91
114	619
114	805
114	1040
114	1614
114	1934
115	164
115	343
115	395
115	479
115	1076
115	1120
115	1638
116	41
116	268
116	767
116	1165
116	1526
116	1578
116	1678
117	52
117	312
117	507
117	1417
117	1519
117	1783
117	1802
118	392
118	727
118	971
118	1031
118	1433
118	1792
118	1957
119	33
119	574
119	622
119	1160
119	1262
119	1498
119	1619
120	411
120	785
120	1051
120	1197
120	1424
120	1796
120	1969
121	203
121	891
121	914
121	1521
121	1673
121	1775
121	1934
122	27
122	351
122	432
122	470
122	945
122	1520
122	1530
123	6
123	509
123	571
123	1309
123	1574
123	1696
123	1915
124	48
124	308
124	1456
124	1487
124	1805
124	1892
124	1933
125	246
125	340
125	634
125	1090
125	1766
125	1808
125	1966
126	277
126	336
126	458
126	1326
126	1378
126	1764
126	1891
127	502
127	642
127	853
127	1147
127	1174
127	1744
127	1958
128	233
128	249
128	422
128	534
128	604
128	1700
128	1935
129	341
129	808
129	1349
129	1766
129	1872
129	1901
129	1913
130	388
130	1280
130	1581
130	1649
130	1721
130	1892
130	1965
131	307
131	893
131	904
131	928
131	1511
131	1684
131	1896
132	20
132	148
132	257
132	540
132	616
132	957
132	1167
133	267
133	644
133	977
133	1212
133	1232
133	1815
133	1877
134	910
134	1032
134	1121
134	1300
134	1380
134	1642
134	1922
135	24
135	427
135	693
135	1027
135	1169
135	1269
135	1430
136	281
136	762
136	946
136	1190
136	1305
136	1429
136	1446
137	420
137	667
137	1008
137	1013
137	1335
137	1403
137	1701
138	258
138	473
138	493
138	675
138	1008
138	1300
138	1433
139	1089
139	1099
139	1221
139	1227
139	1489
139	1643
139	1744
140	352
140	777
140	1275
140	1512
140	1611
140	1645
140	1797
141	243
141	431
141	579
141	658
141	959
141	1102
141	1625
142	355
142	828
142	913
142	1389
142	1657
142	1801
142	1830
143	570
143	966
143	1179
143	1333
143	1494
143	1526
143	1837
144	60
144	100
144	155
144	482
144	503
144	603
144	1322
145	908
145	938
145	1154
145	1466
145	1502
145	1540
145	1677
146	455
146	946
146	1015
146	1192
146	1568
146	1722
146	1747
147	100
147	224
147	497
147	592
147	603
147	684
147	1806
148	132
148	546
148	799
148	1558
148	1575
148	1819
148	1895
149	95
149	365
149	433
149	788
149	853
149	1460
149	1976
150	156
150	305
150	534
150	757
150	988
150	1595
150	1823
151	910
151	958
151	1031
151	1154
151	1269
151	1784
151	1980
152	707
152	885
152	1279
152	1292
152	1413
152	1620
152	1871
153	53
153	412
153	977
153	1596
153	1636
153	1962
153	1987
154	381
154	596
154	668
154	696
154	851
154	942
154	1114
155	144
155	171
155	687
155	1168
155	1175
155	1223
155	1909
156	150
156	525
156	709
156	1319
156	1371
156	1819
156	1948
157	283
157	647
157	867
157	1078
157	1271
157	1675
157	1997
158	559
158	578
158	603
158	676
158	864
158	1261
158	1685
159	83
159	327
159	937
159	1141
159	1299
159	1479
159	1980
160	59
160	162
160	553
160	604
160	1253
160	1255
160	1734
161	63
161	227
161	912
161	1043
161	1290
161	1412
161	1968
162	160
162	486
162	592
162	1005
162	1425
162	1489
162	1734
163	518
163	603
163	741
163	952
163	1260
163	1493
163	1804
164	115
164	612
164	789
164	964
164	1140
164	1401
164	1844
165	431
165	448
165	1036
165	1459
165	1566
165	1656
165	1883
166	322
166	566
166	988
166	1047
166	1580
166	1741
166	1918
167	896
167	1320
167	1383
167	1453
167	1580
167	1640
167	1965
168	244
168	422
168	906
168	916
168	1478
